SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(11,10)-(11,27)",2.795583859890871e-11,23,3,8,4,9,26,0
"(14,3)-(24,27)",24.524571001529694,22,3,9,30,11,13,0
"(17,15)-(17,18)",1.168056846076904e-14,2,29,7,4,9,10,0
"(17,15)-(17,27)",0.03537325537763536,22,3,19,24,1,4,0
"(17,19)-(17,27)",97.3010778427124,25,9,12,14,4,1,25
"(17,20)-(17,22)",7.126869081865161e-11,2,9,14,4,1,27,0
"(17,25)-(17,26)",7.126869081865161e-11,2,9,14,4,1,27,0
"(18,17)-(18,20)",1.168056846076904e-14,2,29,7,4,9,10,0
"(18,17)-(18,44)",0.16011983389034867,19,22,3,6,24,13,0
"(18,21)-(18,44)",99.9968409538269,25,14,9,3,19,6,25
"(18,22)-(18,24)",7.126869081865161e-11,2,9,14,4,1,27,0
