SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,24)-(2,78)",3.0041923746466637,8,3,23,9,4,30,0
"(2,38)-(2,39)",9.381540735375893e-05,10,2,1,4,17,26,0
"(2,38)-(2,41)",14.114932715892792,6,2,3,30,1,8,0
"(2,56)-(2,62)",6.965123144908603e-07,1,12,4,2,21,29,0
"(2,56)-(2,70)",8.744727608700487e-06,9,2,12,27,1,10,0
"(2,63)-(2,70)",0.013819398009218276,12,1,8,2,9,4,0
"(2,64)-(2,65)",3.421192616224289,1,8,2,21,4,29,0
"(4,22)-(4,60)",65.48643112182617,8,23,3,4,2,21,8
"(4,29)-(4,42)",0.0005348765625967644,3,2,17,26,10,1,0
"(4,33)-(4,42)",1.1176146585967217e-05,3,16,10,2,1,30,0
"(4,46)-(4,52)",6.191878260120021e-09,10,2,1,17,4,26,0
"(4,46)-(4,60)",0.00019741319192689843,2,3,6,4,10,30,0
"(4,53)-(4,60)",22.27378785610199,1,12,2,8,9,10,0
"(4,54)-(4,56)",40.58295786380768,1,4,2,8,20,21,0
