SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(5,21)",7.684692740440369,8,30,23,3,21,9,0
"(3,18)-(4,57)",86.5653932094574,26,17,3,1,8,2,0
"(4,28)-(4,34)",4.9104349872288594e-12,29,1,21,2,19,12,0
"(4,28)-(4,57)",99.35990571975708,28,13,2,27,21,7,28
"(4,35)-(4,57)",0.010135293996427208,2,27,1,7,8,29,0
"(4,36)-(4,46)",1.292729191482067,7,2,29,1,24,8,0
"(4,42)-(4,45)",30.91411590576172,4,22,1,23,21,2,0
"(5,3)-(5,9)",6.191878260120021e-09,10,2,1,17,4,26,0
"(5,3)-(5,21)",0.004153771806159057,14,6,3,1,4,28,0
"(5,10)-(5,13)",97.55266308784485,5,12,1,15,16,2,0
