SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,69)",0.21056770347058773,30,21,8,2,9,4,0
"(3,9)-(3,24)",9.394344147040101e-05,26,17,3,2,1,10,0
"(3,19)-(3,24)",67.65488982200623,2,1,10,17,26,4,0
"(3,20)-(3,21)",1.9454384284078863e-09,2,1,8,10,17,21,0
"(3,28)-(3,69)",1.9038655096892398e-06,6,30,3,8,2,25,0
"(3,39)-(3,41)",41.93556308746338,10,17,1,4,3,26,10
"(3,45)-(3,59)",0.00015240926813930855,1,4,10,2,9,7,0
"(3,45)-(3,69)",1.6760844737291336,14,3,9,1,30,25,0
"(3,60)-(3,61)",7.514029953803458e-08,29,1,24,3,10,4,0
"(3,62)-(3,66)",3.7136186392672244e-05,10,1,4,26,17,2,0
"(3,67)-(3,69)",0.0009944809789885767,10,1,4,29,17,26,0
