SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(5,3)-(10,12)",19.656017422676086,22,8,3,11,30,13,0
"(6,8)-(6,10)",0.0005954208063485567,29,21,1,2,19,7,0
"(6,8)-(6,67)",96.93984389305115,13,30,3,15,2,14,15
"(6,11)-(6,12)",4.9104349872288594e-12,29,1,21,2,19,12,0
"(6,13)-(6,67)",99.07599687576294,13,3,19,14,21,27,0
"(6,14)-(6,66)",0.8195960894227028,3,24,14,15,9,6,0
"(6,62)-(6,63)",1.1874602036852952e-15,4,1,2,10,21,7,0
"(6,64)-(6,66)",1.6368781330378113e-08,29,2,1,21,7,8,0
"(8,5)-(10,12)",0.3910905681550503,3,13,30,2,15,9,0
"(9,10)-(9,69)",3.642645850777626,3,15,13,14,28,9,15
"(9,58)-(9,59)",4.916447457481432e-10,29,1,21,2,19,7,0
"(9,60)-(9,69)",15.671050548553467,2,19,1,29,14,27,0
"(9,61)-(9,63)",0.0795177009422332,29,1,21,2,7,8,0
"(9,64)-(9,65)",5.835939912747501e-11,29,1,21,2,8,19,0
"(9,66)-(9,68)",0.0795177009422332,29,1,21,2,7,8,0
