SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,66)",2.4201790438382886e-05,11,23,22,8,9,3,0
"(3,9)-(3,10)",6.171312592895273e-10,29,1,2,17,10,24,0
"(3,9)-(3,12)",0.15148534439504147,2,1,12,15,6,4,0
"(3,29)-(3,66)",0.00029356581308093155,15,3,14,11,25,9,0
"(3,46)-(3,52)",2.1366956169597074e-16,1,12,2,9,21,4,0
"(3,46)-(3,59)",3.0192770505976796e-08,9,2,12,27,7,4,0
"(3,53)-(3,59)",4.1212322443584526e-07,12,1,9,2,8,4,0
"(3,54)-(3,55)",3.421192616224289,1,8,2,21,4,29,0
"(3,57)-(3,58)",0.0002516163704058272,1,2,8,4,7,29,0
"(3,65)-(3,66)",0.0003385490799701074,12,15,11,9,24,18,0
"(6,3)-(6,9)",2.0624807417490842e-09,2,1,29,21,8,4,0
"(6,3)-(6,66)",90.06440043449402,3,8,4,23,22,24,0
"(6,10)-(6,66)",99.83121156692505,8,6,3,23,2,1,0
"(6,17)-(6,18)",2.3484691621944442e-09,1,4,2,21,10,29,0
"(6,17)-(6,20)",94.29767727851868,1,2,15,3,24,10,0
"(6,38)-(6,44)",4.95307267422973e-09,1,2,29,21,4,8,0
"(6,38)-(6,51)",0.18523602047935128,15,12,11,16,5,2,0
"(6,45)-(6,51)",1.96008098640732e-08,1,12,8,2,4,24,0
"(6,46)-(6,47)",2.511232555235665e-07,1,2,21,29,8,17,0
"(6,59)-(6,65)",98.70790243148804,1,9,8,2,24,26,0
"(6,63)-(6,64)",1.3627654027459357e-05,2,1,9,4,8,21,0
