SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(20,5)-(23,52)",1.4999416656792164,30,11,21,3,13,26,0
"(21,7)-(22,51)",1.5575149096548557,3,30,13,2,21,26,0
"(22,7)-(22,15)",2.5138973125393704e-07,1,4,29,24,10,21,0
"(22,7)-(22,51)",23.529261350631714,3,14,30,2,15,6,0
"(22,16)-(22,17)",2.5138973125393704e-07,1,4,29,24,10,21,1
"(22,18)-(22,51)",75.6473183631897,3,2,14,27,13,19,0
"(22,19)-(22,27)",7.889702888404238e-11,1,29,24,21,4,17,0
"(22,28)-(22,50)",0.14912878395989537,2,1,3,27,29,24,2
"(22,29)-(22,41)",1.2388775024074076e-15,1,2,29,17,21,8,0
"(23,19)-(23,33)",0.003361631024745293,1,4,10,22,20,2,0
"(23,19)-(23,45)",10.559982806444168,14,3,15,30,18,6,0
"(23,34)-(23,35)",0.003361631024745293,1,4,10,22,20,2,0
"(23,41)-(23,45)",0.010967515845550224,1,4,29,20,7,2,0
