SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,17)-(10,18)",0.031770774512551725,26,3,9,8,22,23,0
"(4,20)-(10,18)",0.0005501422037923476,26,11,9,3,22,23,0
"(5,3)-(10,18)",99.98695850372314,30,11,22,13,21,3,0
"(6,3)-(10,18)",99.93129968643188,18,11,20,1,15,14,0
"(7,27)-(7,64)",0.003020679287146777,15,24,3,11,1,9,0
"(18,5)-(20,52)",0.0003705701601575129,30,3,13,16,11,2,0
"(18,16)-(18,18)",99.49557185173035,5,16,15,1,11,2,5
"(19,16)-(19,28)",7.514029953803458e-08,29,1,24,3,10,4,0
"(19,16)-(19,44)",68.34530234336853,3,2,13,30,10,6,3
"(19,29)-(19,44)",0.04572340112645179,2,3,1,10,4,30,0
"(19,30)-(19,37)",1.4945905624230704e-08,1,4,10,29,12,8,0
"(20,5)-(20,52)",58.269792795181274,30,2,3,13,6,16,0
"(20,19)-(20,33)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(20,19)-(20,45)",2.2647811099886894,3,30,6,14,2,1,0
"(20,36)-(20,40)",0.000666492678647046,15,12,4,1,24,22,0
