SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,5)-(21,52)",30.910858511924744,21,30,3,13,11,26,0
"(16,11)-(18,65)",28.392517566680908,26,3,17,1,2,11,0
"(16,13)-(18,65)",9.654510790824133e-06,13,26,3,1,17,21,0
"(17,7)-(18,65)",99.58706498146057,20,16,1,18,8,17,0
"(17,13)-(17,19)",0.5102988798171282,1,12,2,9,14,15,0
"(17,14)-(17,15)",0.22996682673692703,29,2,12,21,7,1,0
"(18,26)-(18,65)",96.45736813545227,3,15,24,1,11,18,0
"(18,28)-(18,29)",6.171312592895273e-10,29,1,2,17,10,24,0
"(18,30)-(18,65)",99.7093915939331,7,19,27,13,3,2,0
"(18,45)-(18,64)",6.312873210845282e-05,24,2,27,3,1,7,0
"(21,19)-(21,33)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(21,19)-(21,45)",2.2647811099886894,3,30,6,14,2,1,0
"(21,34)-(21,35)",1.9728256528406263e-08,1,4,24,10,29,3,0
