SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,72)",0.21056770347058773,30,21,8,2,9,4,0
"(3,9)-(3,26)",8.598459544373327e-05,17,26,3,10,1,2,0
"(3,15)-(3,16)",27.252912521362305,1,2,4,10,7,21,0
"(3,15)-(3,26)",89.93925452232361,1,10,17,2,20,26,0
"(3,30)-(3,72)",6.324205603647215e-07,8,3,2,6,30,26,0
"(3,39)-(3,44)",80.78522086143494,10,4,3,2,1,7,4
"(3,48)-(3,62)",0.00015240926813930855,1,4,10,2,9,7,0
"(3,48)-(3,72)",1.6760844737291336,14,3,9,1,30,25,0
"(3,63)-(3,64)",3.7136186392672244e-05,10,1,4,26,17,2,0
"(3,65)-(3,69)",0.37344160955399275,4,1,10,2,14,9,0
