SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,13)-(5,7)",0.01447546819690615,26,9,11,3,1,22,0
"(4,13)-(4,30)",1.1519429854445207e-07,3,1,24,19,2,4,0
"(4,14)-(4,27)",1.2071244069426779e-11,1,2,4,10,6,29,0
"(4,28)-(4,29)",1.8617791397446126e-05,2,4,1,6,14,3,0
"(7,20)-(7,63)",0.3360691713169217,3,23,4,6,24,8,0
"(7,26)-(7,33)",1.8273274560165476e-08,1,29,2,17,21,10,0
"(7,26)-(7,35)",0.8964959532022476,29,2,1,25,13,3,0
"(7,34)-(7,35)",0.03414422972127795,1,2,29,17,10,4,0
"(7,49)-(7,51)",3.8445141166448593,4,14,3,13,6,1,4
"(7,62)-(7,63)",41.635289788246155,29,2,1,7,13,24,2
