SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,78)",1.003278512507677,21,30,8,2,9,4,0
"(3,9)-(3,34)",0.005371839870349504,26,17,3,2,1,10,0
"(3,11)-(3,34)",0.006045160989742726,26,3,1,10,2,9,0
"(3,15)-(3,23)",99.98012185096741,1,2,3,10,26,4,0
"(3,15)-(3,34)",99.95026588439941,23,10,6,3,30,16,0
"(3,16)-(3,17)",0.0017648915672907606,2,10,1,17,26,14,0
"(3,18)-(3,20)",1.4750222154802373e-07,2,10,1,17,29,26,0
"(3,21)-(3,22)",1.1773855501662212e-08,10,2,4,7,1,3,0
"(3,26)-(3,34)",99.98012185096741,1,2,3,10,26,4,0
"(3,29)-(3,31)",1.4750222154802373e-07,2,10,1,17,29,26,0
"(3,32)-(3,33)",1.1773855501662212e-08,10,2,4,7,1,3,0
"(3,54)-(3,68)",0.00015240926813930855,1,4,10,2,9,7,0
"(3,54)-(3,78)",1.6760844737291336,14,3,9,1,30,25,0
"(3,69)-(3,70)",1.5020629007267416e-05,1,10,4,2,26,14,0
