SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,19)-(7,59)",0.3148688701912761,26,3,8,9,1,2,0
"(6,23)-(6,32)",62.917500734329224,4,2,1,14,6,12,0
"(6,24)-(6,27)",45.92548608779907,6,14,4,1,2,18,0
"(6,28)-(6,29)",0.0003655347654785146,2,1,6,8,17,21,0
"(9,24)-(9,33)",2.3878170491223316e-11,2,21,1,10,29,17,0
"(9,24)-(9,59)",95.30388712882996,6,30,4,2,8,3,0
"(9,34)-(9,59)",0.000585221732762875,6,3,4,1,2,17,0
"(9,41)-(9,58)",0.0018153607015847228,2,1,14,9,8,4,0
"(9,42)-(9,50)",4.5343603004288635e-10,1,2,4,10,17,29,0
"(9,51)-(9,57)",0.0006992205726419343,1,2,17,4,8,10,0
