SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(14,12)-(37,35)",0.002988921187352389,22,3,9,26,11,23,0
"(14,15)-(37,35)",0.006329271855065599,22,11,3,9,26,23,0
"(39,20)-(40,66)",0.5878406576812267,26,3,8,9,2,23,0
"(39,22)-(40,66)",37.28652000427246,8,4,3,2,24,1,0
"(40,3)-(40,66)",0.013940937060397118,6,8,20,28,23,1,0
"(40,23)-(40,25)",0.0023495233108405955,7,4,3,10,13,21,0
"(40,33)-(40,39)",4.0006127750846776e-10,29,21,2,1,27,17,0
"(40,33)-(40,66)",99.83718991279602,13,3,14,27,7,2,14
"(40,40)-(40,66)",5.1638050990732154e-05,3,13,27,2,19,14,0
"(40,41)-(40,63)",3.0866966968523535e-10,2,8,3,27,1,24,0
"(40,42)-(40,52)",1.033530032390484e-09,2,1,17,29,10,8,0
