SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,52)",0.21056770347058773,30,21,8,2,9,4,0
"(3,9)-(3,46)",4.0681430846234434e-05,26,17,2,3,10,8,0
"(3,11)-(3,46)",2.5740645726024525e-09,10,3,2,17,26,1,0
"(3,15)-(3,46)",28.903836011886597,1,24,17,4,20,22,0
"(3,21)-(3,22)",0.8179313503205776,29,2,7,1,14,13,0
"(3,36)-(3,37)",99.97286200523376,7,4,29,3,21,13,0
"(4,3)-(4,52)",0.00030825488011032576,6,30,3,23,8,28,0
"(4,14)-(4,21)",1.5020629007267416e-05,1,10,4,2,26,14,0
"(4,14)-(4,24)",24.08355623483658,10,4,3,1,2,24,0
"(4,22)-(4,24)",58.15732479095459,1,10,4,2,7,29,0
"(4,28)-(4,42)",0.00015240926813930855,1,4,10,2,9,7,0
"(4,28)-(4,52)",1.6760844737291336,14,3,9,1,30,25,0
"(4,43)-(4,44)",0.00015240926813930855,1,4,10,2,9,7,0
"(4,45)-(4,49)",0.37344160955399275,4,1,10,2,14,9,0
"(4,50)-(4,52)",58.15732479095459,1,10,4,2,7,29,0
