SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(14,5)-(17,52)",40.76277017593384,21,30,3,13,26,11,0
"(14,11)-(14,63)",0.007720085704931989,26,17,3,1,2,10,0
"(14,13)-(14,63)",4.032086053928907e-08,17,1,13,3,26,2,0
"(14,17)-(14,63)",84.59154963493347,20,11,18,1,16,17,11
"(14,43)-(14,63)",69.04709935188293,9,7,3,14,2,1,0
"(14,47)-(14,62)",1.8198773264884949,3,24,14,7,4,27,0
"(14,58)-(14,59)",1.1016678224512987e-12,1,9,2,4,10,6,0
"(14,60)-(14,61)",96.95714116096497,1,9,29,2,6,27,0
"(17,19)-(17,33)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(17,19)-(17,45)",2.2647811099886894,3,30,6,14,2,1,0
"(17,34)-(17,35)",7.514029953803458e-08,29,1,24,3,10,4,0
