SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,5)-(9,71)",0.00013114668035996147,3,11,26,14,9,1,0
"(5,13)-(5,17)",0.00026083612283400726,4,1,20,12,18,15,0
"(7,9)-(9,71)",98.36942553520203,30,13,3,2,11,9,30
"(8,9)-(9,71)",0.03488063521217555,3,11,9,26,15,28,0
"(8,21)-(8,25)",92.3900306224823,1,10,2,4,3,21,0
"(9,9)-(9,71)",27.171817421913147,3,2,14,13,30,1,0
"(9,44)-(9,49)",1.3328532436453733e-15,1,4,2,12,10,29,0
"(9,44)-(9,71)",99.9995231628418,3,15,2,4,9,1,0
"(9,57)-(9,71)",2.5988652896380415e-08,1,2,4,12,14,9,0
"(9,58)-(9,63)",7.307772165177084e-07,1,2,4,7,6,9,0
"(9,71)-(9,71)",100.0,4,19,3,7,1,29,0
