SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(5,12)-(5,35)",0.44584362767636776,3,26,17,1,10,2,0
"(5,28)-(5,35)",0.3538970369845629,24,2,1,3,4,17,0
"(5,29)-(5,32)",1.013859204923584e-08,1,2,29,17,21,10,0
"(5,33)-(5,34)",0.0013359856893657707,2,1,29,21,4,10,0
"(7,22)-(7,71)",0.00286475242319284,24,22,3,1,17,26,0
"(7,56)-(7,71)",0.00012959071682416834,3,13,4,2,24,14,0
"(7,60)-(7,71)",0.005507855530595407,3,1,2,10,17,4,0
"(7,61)-(7,68)",1.2985829078715483e-07,2,1,29,10,17,21,0
"(7,69)-(7,70)",1.0192853398621082,2,29,1,21,7,10,0
"(9,21)-(10,78)",0.003258913056924939,3,8,2,4,24,1,0
"(10,3)-(10,78)",0.0025495442969258875,23,3,6,8,4,9,0
"(10,9)-(10,15)",1.0237691583370179e-05,2,1,10,17,29,21,0
"(10,9)-(10,17)",14.139445126056671,29,2,1,3,10,25,0
"(10,16)-(10,17)",0.007051980355754495,2,9,1,10,12,17,0
"(10,46)-(10,57)",4.6863055658263875e-07,10,2,1,4,17,26,0
"(10,46)-(10,78)",0.2830395707860589,3,13,4,19,2,24,0
"(10,58)-(10,78)",0.5130522418767214,3,4,2,24,10,1,0
"(10,59)-(10,65)",2.1363598824014618e-10,1,2,21,29,8,4,0
"(10,66)-(10,77)",0.7026904262602329,2,1,12,8,29,9,0
"(10,67)-(10,74)",2.135848294830111e-12,2,1,29,21,4,8,0
"(10,75)-(10,76)",0.0029266515412018634,2,1,29,21,7,4,0
