SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,15)-(2,78)",0.06784024881199002,30,21,8,2,26,4,0
"(2,21)-(2,32)",6.26845462647907e-05,17,26,10,3,1,2,0
"(2,27)-(2,32)",99.52568411827087,10,1,2,26,17,20,1
"(2,31)-(2,32)",27.252912521362305,1,2,4,10,7,21,0
"(2,36)-(2,78)",6.324205603647215e-07,8,3,2,6,30,26,0
"(2,45)-(2,50)",80.78522086143494,10,4,3,2,1,7,0
"(2,54)-(2,68)",0.00015240926813930855,1,4,10,2,9,7,0
"(2,54)-(2,78)",1.6760844737291336,14,3,9,1,30,25,0
"(2,69)-(2,70)",3.7136226183065446e-05,10,1,4,26,17,2,0
"(2,71)-(2,75)",0.37344195879995823,4,1,10,2,14,9,0
