SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(14,5)-(17,52)",41.42900109291077,21,30,3,13,26,11,0
"(14,11)-(14,57)",0.0017373145965393633,26,17,3,1,10,2,0
"(14,13)-(14,57)",1.261680893094308e-05,26,3,1,17,11,10,0
"(14,17)-(14,57)",20.41434645652771,11,20,16,30,18,1,0
"(14,36)-(14,57)",0.12327271979302168,9,11,2,28,6,16,11
"(14,40)-(14,56)",0.05906085134483874,24,7,27,3,1,2,0
"(14,54)-(14,55)",30.91411590576172,4,22,1,23,21,2,0
"(17,19)-(17,33)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(17,19)-(17,45)",2.2647811099886894,3,30,6,14,2,1,0
"(17,34)-(17,35)",7.514029953803458e-08,29,1,24,3,10,4,0
