SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(5,13)-(10,51)",0.02768390695564449,26,3,9,22,8,23,0
"(5,16)-(10,51)",0.00046623886191810016,26,11,9,3,22,23,0
"(6,3)-(10,51)",21.851854026317596,30,11,22,21,9,8,0
"(7,3)-(10,51)",11.6812065243721,11,9,22,3,23,30,0
"(8,3)-(10,51)",1.5324396081268787,11,3,26,21,22,9,0
"(10,8)-(10,51)",0.001001048440230079,15,11,18,12,9,16,0
"(10,26)-(10,50)",0.03387650940567255,15,3,6,8,1,23,0
"(10,27)-(10,45)",0.06535598076879978,14,2,27,9,7,3,0
"(10,40)-(10,41)",0.00013856182476956747,1,10,17,4,26,29,0
"(18,3)-(25,35)",8.662758022546768,8,3,22,23,9,30,0
"(18,12)-(24,52)",0.7167113479226828,26,11,3,9,22,1,0
"(23,39)-(23,46)",0.3024507313966751,1,19,24,3,4,29,0
"(23,40)-(23,42)",1.8239833821098728e-05,2,24,1,4,8,3,0
"(23,44)-(23,45)",2.8116250994081327e-08,4,24,1,2,21,7,0
"(25,14)-(25,35)",0.05088818725198507,27,2,3,7,14,19,0
"(25,15)-(25,18)",7.889702888404238e-11,1,29,24,21,4,17,0
"(25,19)-(25,34)",0.001493413765274454,1,12,3,2,14,15,0
"(25,20)-(25,27)",1.2485722193286957e-12,2,1,8,29,17,21,0
