SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,64)",53.36974263191223,8,3,23,9,4,30,0
"(3,17)-(3,18)",9.381540735375893e-05,10,2,1,4,17,26,0
"(3,17)-(3,20)",14.114932715892792,6,2,3,30,1,8,0
"(3,42)-(3,48)",6.965123144908603e-07,1,12,4,2,21,29,0
"(3,42)-(3,56)",8.744727608700487e-06,9,2,12,27,1,10,0
"(3,49)-(3,56)",0.013819398009218276,12,1,8,2,9,4,0
"(3,50)-(3,51)",3.421192616224289,1,8,2,21,4,29,0
"(6,3)-(6,73)",41.29290282726288,8,23,3,21,9,4,0
"(6,10)-(6,51)",0.018226490647066385,26,17,3,8,2,1,0
"(6,13)-(6,51)",6.529111695741108e-08,26,3,2,8,1,17,0
"(6,17)-(6,51)",4.247545078396797,20,11,18,1,17,16,0
"(6,47)-(6,51)",51.87042951583862,7,2,27,5,1,21,0
"(6,55)-(6,61)",6.191878260120021e-09,10,2,1,17,4,26,0
"(6,55)-(6,73)",0.0028816526537411846,6,3,2,30,4,10,0
"(6,62)-(6,73)",2.968936413526535,8,2,1,3,9,12,0
"(6,63)-(6,69)",99.55926537513733,1,2,17,26,8,4,0
"(6,64)-(6,66)",4.2149088130827295e-05,1,4,17,2,10,29,0
