SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,13)-(10,18)",0.017433942412026227,26,3,22,9,8,23,0
"(4,16)-(10,18)",0.0005158207386557478,26,22,3,9,11,23,0
"(9,45)-(9,61)",0.00041761841202969663,1,2,3,24,4,10,0
"(9,46)-(9,57)",7.437102935385062e-20,1,2,4,10,26,9,0
"(9,58)-(9,60)",1.730629008156459e-09,1,2,4,10,14,7,0
"(15,12)-(27,35)",0.011080774856964126,3,22,26,9,8,23,0
"(15,15)-(27,35)",0.0001126749225477397,22,26,11,9,3,23,0
"(27,19)-(27,34)",0.0014934151295165066,1,12,3,2,14,15,0
"(27,20)-(27,27)",1.2485722193286957e-12,2,1,8,29,17,21,0
"(27,31)-(27,33)",3.638297996211293e-08,2,29,1,8,21,19,0
"(30,17)-(30,23)",4.9104349872288594e-12,29,1,21,2,19,12,0
"(30,17)-(30,48)",1.1352173052728176,28,15,14,3,13,27,0
"(30,26)-(30,48)",1.3962630873720627e-05,27,2,7,21,1,19,0
"(30,27)-(30,37)",5.835939912747501e-11,29,1,21,2,8,19,0
"(44,9)-(47,44)",5.82008957862854,9,11,22,3,15,23,0
"(44,19)-(44,29)",9.71980979589445e-13,4,1,21,10,2,9,0
"(44,19)-(44,65)",0.08053124765865505,3,15,6,28,23,14,3
"(45,12)-(45,21)",1.617703054845876e-08,4,1,12,15,20,22,0
"(45,13)-(45,16)",4.399263113737106,1,4,2,21,6,22,0
"(46,16)-(46,25)",4.020334759546884e-09,3,6,4,1,23,30,0
"(46,17)-(46,20)",91.21397137641907,1,4,2,10,22,9,0
"(46,35)-(46,44)",49.79162514209747,1,4,3,24,22,23,0
"(46,36)-(46,39)",0.031025626230984926,1,4,22,2,10,9,0
"(47,20)-(47,29)",49.79162514209747,1,4,3,24,22,23,0
"(47,21)-(47,24)",0.031025626230984926,1,4,22,2,10,9,0
