SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(15,5)-(24,52)",11.201585829257965,21,3,22,30,9,11,0
"(15,11)-(21,73)",10.356224328279495,26,3,11,1,9,22,0
"(15,13)-(21,73)",0.003693785038194619,26,3,11,9,21,22,0
"(16,7)-(21,73)",99.99935626983643,11,22,3,9,30,26,11
"(17,7)-(21,73)",29.650160670280457,11,3,22,9,26,28,0
"(18,15)-(18,42)",1.265315109633125e-09,7,13,2,14,5,29,0
"(18,18)-(18,20)",0.0004970313057128806,1,2,9,4,7,21,0
"(18,18)-(18,24)",1.610277015895445e-09,3,24,1,4,2,14,0
"(18,23)-(18,24)",1.5059478664092296e-08,4,1,7,21,2,9,0
"(18,38)-(18,42)",33.30863118171692,1,29,7,4,19,28,0
"(18,39)-(18,41)",1.0074214795707803e-07,12,1,2,9,21,4,0
"(20,11)-(21,73)",0.0522880582138896,3,9,15,14,13,26,0
"(21,11)-(21,73)",0.009566016524331644,3,13,2,14,1,30,0
"(21,29)-(21,48)",1.700817421078682,2,1,7,29,19,13,0
"(21,29)-(21,52)",88.11096549034119,3,14,27,13,9,28,0
"(21,30)-(21,47)",2.660940738585804e-09,1,2,4,7,8,24,0
"(21,49)-(21,50)",3.4139538418465065e-09,1,29,24,12,21,19,0
"(21,51)-(21,52)",0.232498231343925,29,1,19,21,7,2,0
"(21,58)-(21,68)",8.423058694972951e-07,1,4,2,7,9,8,0
"(21,58)-(21,73)",0.33818427473306656,2,14,1,9,7,12,0
"(24,19)-(24,33)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(24,19)-(24,45)",2.2647811099886894,3,30,6,14,2,1,0
"(24,34)-(24,35)",7.514029953803458e-08,29,1,24,3,10,4,0
