SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(22,5)-(28,52)",24.18350875377655,21,30,3,13,11,9,0
"(22,11)-(25,65)",34.14331078529358,26,3,1,17,11,2,0
"(22,13)-(25,65)",0.0006384050720953383,26,3,11,9,21,1,0
"(23,7)-(25,65)",8.757111430168152,11,30,16,20,1,21,0
"(24,7)-(25,65)",5.3554438054561615,11,18,16,20,22,15,16
"(24,21)-(24,22)",30.192747712135315,16,11,10,15,5,1,0
"(25,7)-(25,65)",2.258543111383915,3,15,11,9,24,23,0
"(25,8)-(25,31)",75.15014410018921,15,28,14,24,18,1,0
"(25,9)-(25,25)",6.101043936723727e-06,4,3,1,2,24,30,0
"(25,22)-(25,24)",2.8985726885366603e-05,1,2,4,10,24,9,0
"(25,33)-(25,64)",0.1133489073254168,3,14,2,15,30,13,0
"(25,34)-(25,35)",36.01346015930176,1,29,17,10,24,6,0
"(25,36)-(25,37)",8.735641550405848e-10,1,10,4,26,17,2,0
"(28,19)-(28,33)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(28,19)-(28,45)",2.2647811099886894,3,30,6,14,2,1,0
"(28,34)-(28,35)",1.9728256528406263e-08,1,4,24,10,29,3,0
