SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,44)-(2,45)",63.216471672058105,28,19,29,7,1,8,0
"(2,44)-(2,66)",0.0322602252708748,28,13,7,29,21,27,0
"(2,49)-(2,66)",0.007436103624058887,14,27,19,3,28,2,0
"(2,50)-(2,55)",8.105283111348172e-09,1,24,4,3,10,6,0
"(2,56)-(2,57)",0.00016333203802787466,1,24,4,22,3,6,0
"(6,8)-(6,55)",77.03824043273926,14,13,19,3,27,29,0
"(6,8)-(6,60)",95.91706395149231,13,14,3,28,15,27,15
"(6,9)-(6,14)",5.835939912747501e-11,29,1,21,2,8,19,0
"(6,15)-(6,16)",3.3431600598987643e-06,4,21,7,1,19,24,0
"(6,56)-(6,57)",4.9104349872288594e-12,29,1,21,2,19,12,0
"(6,58)-(6,60)",0.0005954208063485567,29,21,1,2,19,7,0
"(9,20)-(9,36)",0.00041761841202969663,1,2,3,24,4,10,0
"(9,21)-(9,32)",7.437102935385062e-20,1,2,4,10,26,9,0
"(9,33)-(9,35)",1.730629008156459e-09,1,2,4,10,14,7,0
"(9,60)-(9,71)",0.19679807592183352,2,13,3,29,14,19,0
"(9,61)-(9,63)",0.0795177009422332,29,1,21,2,7,8,0
"(9,64)-(9,65)",5.835939912747501e-11,29,1,21,2,8,19,0
"(9,66)-(9,70)",99.6326744556427,1,29,19,7,27,2,0
"(9,67)-(9,69)",1.8239833821098728e-05,2,24,1,4,8,3,0
