SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(13,17)-(13,29)",4.036425915732167e-08,1,10,17,26,2,3,0
"(13,21)-(13,29)",6.322374588307866e-05,17,8,1,29,2,24,0
"(13,28)-(13,29)",4.4407340027419195e-06,2,30,9,4,1,6,0
"(20,3)-(30,26)",8.792933076620102,22,3,11,9,26,30,0
"(22,14)-(22,15)",0.0019991894077975303,1,23,4,22,9,10,0
"(23,15)-(23,18)",1.6612881209576713e-09,2,9,29,12,4,21,0
"(23,15)-(23,43)",0.0008365889698325191,19,22,3,6,23,13,0
"(23,26)-(23,42)",0.0003552899897840689,9,2,4,3,22,23,0
"(23,27)-(23,31)",3.919752300518553e-08,12,1,2,9,8,4,0
"(23,32)-(23,41)",0.0003758203774850699,12,1,2,9,25,15,0
"(23,39)-(23,40)",99.89006519317627,9,1,4,2,8,23,0
"(32,16)-(39,33)",0.011846908455481753,9,3,26,22,11,23,0
"(38,12)-(38,16)",1.0717712524768719e-10,1,29,2,17,10,21,0
"(38,12)-(38,60)",0.8280622772872448,3,11,26,28,15,22,3
"(38,17)-(38,60)",4.526471286681044e-06,12,8,9,1,23,22,0
"(38,18)-(38,53)",10.283809900283813,9,3,2,1,14,6,0
"(38,19)-(38,30)",1.600027749182331e-08,1,2,10,9,17,4,0
"(38,31)-(38,36)",0.0024335839043487795,9,1,2,4,10,30,0
"(38,58)-(38,59)",0.01760995073709637,7,21,4,2,1,8,0
"(39,12)-(39,17)",1.0717712524768719e-10,1,29,2,17,10,21,0
"(39,12)-(39,33)",0.4817542154341936,3,2,26,10,21,4,0
