SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(9,29)-(14,14)",0.02839145017787814,9,26,3,11,8,23,0
"(10,3)-(14,14)",28.961792588233948,8,23,3,9,21,26,0
"(10,19)-(13,66)",0.0006596651928703068,26,3,8,17,1,9,0
"(11,5)-(13,66)",8.910767124170604e-08,3,26,15,1,8,24,0
"(13,10)-(13,17)",1.3292555944843798e-08,2,1,29,10,12,4,0
"(13,10)-(13,66)",99.91253018379211,3,13,30,14,22,2,0
"(13,26)-(13,45)",97.44839072227478,2,12,1,4,29,9,0
"(14,3)-(14,10)",6.191878260120021e-09,10,2,1,17,4,26,0
"(14,3)-(14,14)",7.210205321683816e-07,3,4,6,10,1,30,0
"(14,13)-(14,14)",4.957642740777146e-07,10,4,17,1,2,26,0
