SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,13)-(11,78)",0.02453956985846162,26,3,9,22,8,23,0
"(4,16)-(11,78)",0.0003878318693750771,26,11,9,3,22,23,0
"(11,32)-(11,48)",5.517486855387688,14,2,1,29,12,9,0
"(11,43)-(11,44)",1.7280259001495324e-06,1,29,6,17,2,3,0
"(11,45)-(11,47)",41.944050788879395,29,1,6,2,8,21,0
"(16,12)-(28,35)",0.012908648932352662,26,3,22,9,8,23,0
"(16,15)-(28,35)",9.099920248445414e-05,26,22,11,9,3,23,0
"(28,19)-(28,34)",0.001493413765274454,1,12,3,2,14,15,0
"(28,20)-(28,27)",1.2485722193286957e-12,2,1,8,29,17,21,0
"(28,31)-(28,33)",3.638297996211293e-08,2,29,1,8,21,19,0
"(31,26)-(31,32)",4.9104349872288594e-12,29,1,21,2,19,12,0
"(31,26)-(31,57)",1.1352173052728176,28,15,14,3,13,27,0
"(31,35)-(31,57)",1.3962630873720627e-05,27,2,7,21,1,19,0
"(31,36)-(31,46)",5.835939912747501e-11,29,1,21,2,8,19,0
"(36,5)-(38,46)",63.09869885444641,11,30,16,21,28,9,0
"(36,27)-(36,37)",3.904478129701516e-08,1,4,10,26,21,2,0
"(36,27)-(36,42)",0.003634852691902779,3,10,24,4,1,15,0
"(37,5)-(38,46)",7.856018841266632,11,16,18,15,5,9,8
"(37,17)-(37,32)",0.03459129366092384,1,4,10,21,26,22,0
"(37,17)-(37,51)",98.43830466270447,2,1,15,14,3,13,0
"(37,35)-(37,51)",13.944484293460846,4,3,1,24,15,22,0
"(37,36)-(37,38)",2.8224445713931345e-05,4,1,10,21,25,9,0
"(37,39)-(37,41)",2.602557280795281e-07,1,4,10,2,26,14,0
"(38,22)-(38,45)",0.17568767070770264,2,14,1,29,9,3,0
"(38,23)-(38,29)",0.00013856182476956747,1,10,17,4,26,29,0
"(38,39)-(38,44)",36.01346015930176,1,29,17,10,24,6,0
