SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,15)-(2,77)",0.06784024881199002,30,21,8,2,26,4,0
"(2,21)-(2,32)",3.2785415271519014e-06,26,17,3,2,10,1,0
"(2,27)-(2,28)",62.26434111595154,4,1,2,10,6,14,0
"(2,27)-(2,32)",80.91420531272888,2,26,10,1,30,11,17
"(2,29)-(2,30)",1.9205276258205117e-08,21,2,1,29,17,10,0
"(2,36)-(2,77)",1.8005683749544588e-09,30,3,6,2,9,13,0
"(2,47)-(2,49)",98.00875782966614,4,5,16,6,14,10,10
"(2,53)-(2,67)",0.00015240926813930855,1,4,10,2,9,7,0
"(2,53)-(2,77)",1.6760844737291336,14,3,9,1,30,25,0
"(2,68)-(2,69)",7.514029953803458e-08,29,1,24,3,10,4,0
"(2,70)-(2,74)",0.3014960791915655,4,1,10,2,7,14,0
