SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,3)-(16,70)",0.0007135330633900594,20,8,28,4,13,24,0
"(16,51)-(16,61)",1.2892161989697815e-16,29,1,21,2,12,8,0
"(16,51)-(16,63)",0.0001241992777067935,2,29,1,27,21,9,0
"(16,62)-(16,63)",8.556138575421812e-08,29,21,1,2,7,19,0
"(19,3)-(40,35)",0.2684528473764658,22,3,9,23,8,11,0
"(19,12)-(39,75)",0.03871229710057378,22,11,3,26,9,13,0
"(20,5)-(39,75)",0.4256427753716707,22,3,21,9,11,13,0
"(20,11)-(37,62)",0.013237504754215479,22,3,11,26,9,13,0
"(23,11)-(37,62)",99.9582827091217,22,11,3,13,9,15,0
"(23,18)-(23,19)",5.5110774610511726e-05,12,1,15,9,24,11,0
"(38,5)-(39,75)",2.6937118491332512e-05,30,16,2,13,21,20,0
"(39,5)-(39,75)",0.0976170354988426,3,30,13,2,28,14,0
"(39,49)-(39,63)",7.514029953803458e-08,29,1,24,3,10,4,0
"(39,49)-(39,75)",86.90674901008606,30,3,6,13,2,1,0
"(39,64)-(39,65)",7.27179871873318e-08,1,10,4,26,21,2,0
"(40,3)-(40,13)",6.191878260120021e-09,10,2,1,17,4,26,0
"(40,3)-(40,35)",0.10445854859426618,3,14,6,2,13,10,0
"(40,14)-(40,35)",0.05088818725198507,27,2,3,7,14,19,0
"(40,15)-(40,18)",7.889702888404238e-11,1,29,24,21,4,17,0
