SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,69)",0.0008026118848647457,3,23,9,8,4,30,0
"(3,13)-(3,14)",9.381540735375893e-05,10,2,1,4,17,26,0
"(3,13)-(3,16)",14.114932715892792,6,2,3,30,1,8,0
"(4,3)-(4,69)",0.0008233590051531792,6,3,30,28,18,8,0
"(4,9)-(4,12)",0.010551978630246595,16,15,12,1,9,2,0
"(4,43)-(4,49)",1.9883463764358567e-06,1,2,4,21,29,9,0
"(4,43)-(4,56)",6.694199361501063e-09,9,2,14,1,10,4,0
"(4,50)-(4,56)",0.00941437465371564,12,1,8,20,2,11,0
"(4,51)-(4,52)",0.0001832486191233329,1,2,4,9,8,21,0
"(4,54)-(4,55)",4.034525318274973e-05,12,1,2,18,9,8,0
"(6,22)-(6,28)",2.0624807417490842e-09,2,1,29,21,8,4,0
"(6,22)-(6,39)",58.56512188911438,2,4,8,3,6,24,8
"(6,29)-(6,39)",16.558055579662323,8,2,6,1,12,3,0
"(6,30)-(6,31)",97.31638431549072,2,1,8,21,9,17,0
"(6,33)-(6,38)",69.57690715789795,1,2,9,14,8,10,0
"(6,34)-(6,35)",4.5343603004288635e-10,1,2,4,10,17,29,0
