SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,43)",0.21056770347058773,30,21,8,2,9,4,0
"(3,9)-(3,37)",0.00014461506907537114,26,17,3,2,1,10,0
"(3,11)-(3,37)",7.804410984135757e-06,26,3,10,1,17,11,0
"(3,15)-(3,37)",99.93836879730225,26,10,11,2,25,17,17
"(3,26)-(3,28)",6.978180259466171,2,21,10,7,29,1,0
"(3,32)-(3,33)",6.592270729299798e-07,10,4,2,1,7,26,0
"(3,32)-(3,37)",37.95597851276398,3,4,10,2,1,25,0
"(3,36)-(3,37)",0.010872643179027364,10,2,1,4,7,3,0
"(4,19)-(4,33)",0.00015240926813930855,1,4,10,2,9,7,0
"(4,19)-(4,43)",1.6760844737291336,14,3,9,1,30,25,0
"(4,34)-(4,35)",1.5020629007267416e-05,1,10,4,2,26,14,0
"(4,41)-(4,43)",58.15732479095459,1,10,4,2,7,29,0
