SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,64)",0.0005422311915026512,23,3,8,9,4,24,0
"(3,9)-(3,10)",1.6491482658642642e-10,2,29,1,21,17,10,0
"(3,9)-(3,12)",0.08499010000377893,1,2,3,6,12,4,0
"(3,42)-(3,48)",2.1366956169597074e-16,1,12,2,9,21,4,0
"(3,42)-(3,56)",3.0192770505976796e-08,9,2,12,27,7,4,0
"(3,49)-(3,56)",4.1212322443584526e-07,12,1,9,2,8,4,0
"(3,50)-(3,51)",2.3832485851471574e-05,2,8,14,1,29,6,0
"(5,22)-(5,28)",2.0624807417490842e-09,2,1,29,21,8,4,0
"(5,22)-(5,72)",41.30958318710327,8,22,23,4,3,9,0
"(5,29)-(5,72)",51.50290131568909,8,22,12,6,11,1,0
"(5,30)-(5,31)",91.14269018173218,1,2,8,17,4,6,9
"(5,46)-(5,53)",4.223374427958504e-08,1,2,12,4,10,8,0
"(5,47)-(5,48)",2.7718001234088713e-13,1,2,4,9,12,8,0
"(5,59)-(5,70)",2.8568036825049603e-06,3,2,1,4,24,10,0
"(5,60)-(5,65)",5.3349674544733716e-05,3,1,2,4,6,30,0
"(5,61)-(5,62)",3.7332568147974143e-07,1,2,4,10,17,26,0
"(5,68)-(5,69)",1.4171045847888308e-05,1,2,4,6,30,16,0
