SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,5)-(19,52)",40.76277017593384,21,30,3,13,26,11,0
"(16,11)-(16,53)",0.00043039080992457457,26,17,3,1,10,2,0
"(16,13)-(16,53)",1.2389840264859231e-05,3,24,26,1,7,2,0
"(16,17)-(16,53)",97.91015386581421,1,2,13,17,27,10,11
"(17,5)-(19,52)",0.0003705701601575129,30,3,13,16,11,2,0
"(17,16)-(17,18)",99.99758005142212,5,16,10,1,11,2,5
"(19,19)-(19,33)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(19,19)-(19,45)",2.2647811099886894,3,30,6,14,2,1,0
"(19,34)-(19,35)",7.514029953803458e-08,29,1,24,3,10,4,0
"(19,36)-(19,40)",0.010741243022494018,4,1,24,3,22,2,0
