SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,21)-(5,45)",0.00470309860247653,26,9,3,11,22,1,0
"(3,3)-(5,45)",21.349087357521057,21,13,3,22,8,30,0
"(5,3)-(5,45)",0.021393323550000787,28,6,20,8,19,1,0
"(5,23)-(5,26)",97.17080593109131,7,5,27,1,2,21,0
"(10,3)-(12,42)",33.635762333869934,8,3,21,22,9,30,0
"(10,16)-(11,77)",1.1722024530172348,26,3,17,1,2,21,0
"(10,18)-(11,77)",5.591397567172862e-06,26,3,1,11,9,21,0
"(11,5)-(11,77)",1.329205332467609e-05,3,11,26,10,15,30,0
"(11,20)-(11,21)",0.0034655429772101343,29,21,13,2,7,8,0
"(11,27)-(11,31)",1.3292555944843798e-08,2,1,29,10,12,4,0
"(11,27)-(11,77)",1.8822411075234413,3,13,27,21,22,24,28
"(11,32)-(11,77)",1.0015171802990608e-06,3,13,21,2,30,10,0
"(11,33)-(11,72)",0.00014972021062931162,3,6,14,2,19,24,0
"(11,34)-(11,45)",2.7059574741507275e-11,2,1,10,29,17,26,0
"(11,75)-(11,76)",0.007431155972881243,1,4,2,29,7,10,0
"(12,33)-(12,37)",6.790157325298196e-09,1,2,4,10,7,29,0
"(12,33)-(12,42)",99.82561469078064,3,24,4,1,10,2,0
