SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,51)",0.6432581227272749,21,30,8,2,9,4,0
"(3,9)-(3,30)",0.0002869894615287194,26,17,3,1,10,2,0
"(3,11)-(3,30)",0.011287904635537416,26,17,10,3,1,2,0
"(3,13)-(3,30)",95.816969871521,17,26,1,10,2,3,0
"(3,15)-(3,30)",74.84476566314697,3,2,27,7,1,24,0
"(3,19)-(3,20)",27.252912521362305,1,2,4,10,7,21,0
"(3,19)-(3,30)",46.21404409408569,2,7,3,28,5,10,0
"(4,3)-(4,51)",6.324205603647215e-07,8,3,2,6,30,26,0
"(4,12)-(4,23)",20.83359807729721,10,3,4,17,2,1,4
"(4,19)-(4,23)",0.000759551676310366,10,1,4,26,17,2,0
"(4,27)-(4,41)",0.00015240926813930855,1,4,10,2,9,7,0
"(4,27)-(4,51)",1.6760844737291336,14,3,9,1,30,25,0
"(4,42)-(4,43)",3.7136186392672244e-05,10,1,4,26,17,2,26
"(4,44)-(4,48)",3.7136186392672244e-05,10,1,4,26,17,2,4
