SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,59)",53.36974263191223,8,3,23,9,4,30,0
"(3,16)-(3,17)",9.381540735375893e-05,10,2,1,4,17,26,0
"(3,16)-(3,19)",14.114932715892792,6,2,3,30,1,8,0
"(3,45)-(3,51)",6.965123144908603e-07,1,12,4,2,21,29,0
"(3,45)-(3,59)",8.744727608700487e-06,9,2,12,27,1,10,0
"(3,52)-(3,59)",0.013819398009218276,12,1,8,2,9,4,0
"(3,53)-(3,54)",3.421192616224289,1,8,2,21,4,29,0
"(3,56)-(3,58)",0.0002516163704058272,1,2,8,4,7,29,0
"(5,22)-(5,28)",2.0624807417490842e-09,2,1,29,21,8,4,0
"(5,22)-(5,65)",51.06063485145569,8,4,22,23,3,2,0
"(5,29)-(5,65)",37.160879373550415,8,11,12,1,26,2,0
"(5,30)-(5,61)",99.84276294708252,8,26,2,1,17,21,8
"(5,39)-(5,51)",0.15993524575605989,3,1,2,10,4,17,0
"(5,44)-(5,45)",0.00815232124296017,1,10,17,2,26,4,0
"(5,44)-(5,51)",14.537054300308228,2,3,10,1,4,17,0
"(5,46)-(5,51)",14.402894675731659,10,17,26,1,2,3,0
"(5,47)-(5,48)",7.10690078835341e-11,2,1,10,17,21,8,0
"(5,49)-(5,50)",9.600156403166693e-06,17,10,2,1,26,8,0
"(5,55)-(5,58)",0.001626755874895025,4,1,10,2,22,26,0
"(5,55)-(5,60)",74.63074326515198,1,4,3,10,2,17,0
"(5,63)-(5,64)",0.07316888659261167,1,2,8,9,10,4,0
