SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,45)-(3,67)",0.8532782085239887,7,13,15,27,14,29,0
"(3,50)-(3,67)",0.01599776587681845,3,2,14,1,19,27,0
"(3,51)-(3,56)",8.105283111348172e-09,1,24,4,3,10,6,0
"(6,3)-(10,77)",1.8860816955566406,22,9,30,11,8,3,0
"(8,7)-(8,77)",0.10525189572945237,11,15,8,3,1,24,0
"(8,74)-(8,76)",0.28271889314055443,29,1,2,21,10,17,0
"(10,7)-(10,77)",0.07116706692613661,11,15,8,1,24,9,0
"(10,12)-(10,76)",69.95839476585388,27,3,28,24,14,1,14
"(10,13)-(10,24)",7.842982263639442e-07,1,29,17,2,10,6,0
"(10,25)-(10,75)",0.009497193968854845,6,3,14,30,22,1,0
"(10,26)-(10,31)",1.9047806887328989e-06,1,4,2,21,6,8,0
"(10,54)-(10,70)",2.120374489322785e-05,1,24,2,3,17,26,0
"(10,55)-(10,66)",7.437102935385062e-20,1,2,4,10,26,9,0
"(10,67)-(10,69)",1.730629008156459e-09,1,2,4,10,14,7,0
