SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,64)",0.0005422311915026512,23,3,8,9,4,24,0
"(3,9)-(3,10)",2.1875428135587072e-07,2,29,21,8,1,9,0
"(3,9)-(3,12)",0.03742167027667165,2,1,12,9,6,3,0
"(3,42)-(3,48)",2.1366956169597074e-16,1,12,2,9,21,4,0
"(3,42)-(3,56)",3.0192770505976796e-08,9,2,12,27,7,4,0
"(3,49)-(3,56)",4.1212322443584526e-07,12,1,9,2,8,4,0
"(3,50)-(3,51)",3.421192616224289,1,8,2,21,4,29,0
"(3,53)-(3,55)",0.0002516163704058272,1,2,8,4,7,29,0
"(6,3)-(6,9)",2.0624807417490842e-09,2,1,29,21,8,4,0
"(6,3)-(6,67)",41.30958318710327,8,22,23,4,3,9,0
"(6,10)-(6,67)",5.893520638346672,8,11,12,22,26,1,0
"(6,11)-(6,63)",0.3632240230217576,8,26,1,2,23,21,0
"(6,19)-(6,54)",0.00019980138858954888,3,1,26,24,2,9,0
"(6,24)-(6,54)",0.1438409206457436,3,2,30,1,24,10,0
"(6,27)-(6,33)",0.0012547526239359286,1,3,10,26,2,17,0
"(6,27)-(6,37)",0.0021403229766292498,10,3,2,17,1,30,0
"(6,28)-(6,29)",4.0489443395297364e-10,1,17,10,26,2,4,0
"(6,36)-(6,37)",3.831009467991642e-09,1,2,7,29,10,21,0
"(6,50)-(6,51)",8.784501598357863e-09,1,29,2,17,10,21,0
"(6,50)-(6,54)",90.13106226921082,26,17,10,1,2,29,0
"(6,58)-(6,60)",0.001626755874895025,4,1,10,2,22,26,0
"(6,58)-(6,62)",74.63074326515198,1,4,3,10,2,17,1
"(6,65)-(6,66)",0.07316888659261167,1,2,8,9,10,4,0
