SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(17,5)-(27,52)",22.811396420001984,21,30,3,13,11,9,0
"(17,11)-(24,59)",32.16862678527832,26,3,1,11,17,2,0
"(18,7)-(24,59)",99.98123049736023,11,3,1,22,26,20,0
"(18,13)-(18,14)",47.83894121646881,2,29,7,14,13,1,0
"(20,11)-(24,59)",96.42146825790405,14,18,3,15,13,11,0
"(20,18)-(20,19)",0.0002297761284353328,1,12,16,2,9,5,0
"(24,21)-(24,52)",68.08780431747437,22,24,1,3,4,2,0
"(24,21)-(24,57)",73.49024415016174,27,3,19,24,22,13,0
"(24,56)-(24,57)",30.91411590576172,4,22,1,23,21,2,0
"(27,5)-(27,52)",58.269792795181274,30,2,3,13,6,16,2
"(27,19)-(27,33)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(27,19)-(27,45)",2.2647811099886894,3,30,6,14,2,1,0
"(27,34)-(27,35)",7.514029953803458e-08,29,1,24,3,10,4,0
