SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(14,15)-(26,25)",0.06980417529121041,22,3,13,9,8,11,0
"(15,3)-(26,25)",17.88730025291443,22,3,9,11,30,13,0
"(16,14)-(16,15)",0.1175324316136539,1,4,22,23,24,21,0
"(18,15)-(18,18)",1.168056846076904e-14,2,29,7,4,9,10,0
"(18,15)-(18,43)",0.0007516182449762709,19,22,3,24,13,6,0
"(18,19)-(18,43)",1.7175993960449887e-06,25,14,3,9,6,19,0
"(18,26)-(18,42)",3.6942935821571155e-05,9,2,3,4,27,22,0
"(18,27)-(18,31)",3.919752300518553e-08,12,1,2,9,8,4,0
"(19,17)-(19,20)",1.168056846076904e-14,2,29,7,4,9,10,0
"(19,17)-(19,45)",0.0007516182449762709,19,22,3,24,13,6,0
"(20,24)-(20,71)",0.07810876704752445,23,22,3,4,1,8,0
"(21,22)-(21,60)",0.000776587057771394,23,3,6,19,22,4,0
"(23,7)-(25,26)",0.007851182454032823,23,3,22,8,9,28,0
"(25,12)-(25,16)",2.58476206670488e-15,12,1,9,2,4,29,0
"(25,12)-(25,26)",1.767714585820812e-08,9,2,12,4,25,14,0
"(26,20)-(26,21)",7.4143386541436485e-06,2,9,4,7,1,29,0
"(26,20)-(26,25)",99.94578957557678,23,22,4,1,9,3,23
