SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,38)-(2,39)",9.381540735375893e-05,10,2,1,4,17,26,0
"(2,38)-(2,41)",14.114932715892792,6,2,3,30,1,8,0
"(2,56)-(2,62)",6.965123144908603e-07,1,12,4,2,21,29,0
"(2,56)-(2,70)",8.744727608700487e-06,9,2,12,27,1,10,0
"(2,63)-(2,70)",0.013819398009218276,12,1,8,2,9,4,0
"(2,64)-(2,65)",3.421192616224289,1,8,2,21,4,29,0
"(5,3)-(5,68)",34.58941876888275,8,23,3,9,21,26,0
"(5,14)-(5,40)",0.06762858247384429,26,17,3,8,2,1,0
"(5,16)-(5,40)",0.0010941555046883877,2,26,8,1,10,17,0
"(5,20)-(5,40)",0.0005238092853687704,17,1,8,2,26,3,0
"(5,44)-(5,50)",6.191878260120021e-09,10,2,1,17,4,26,0
"(5,44)-(5,68)",0.0069016059569548815,6,3,2,30,4,8,0
"(5,51)-(5,68)",1.9244814291596413,8,3,2,1,9,12,0
"(5,52)-(5,64)",99.08233880996704,1,2,14,9,12,8,1
"(5,53)-(5,59)",4.2149088130827295e-05,1,4,17,2,10,29,0
