SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(14,5)-(17,52)",38.264745473861694,21,30,3,13,26,11,0
"(14,11)-(14,59)",0.007720085704931989,26,17,3,1,2,10,0
"(14,13)-(14,59)",1.5719822954451956e-05,26,3,1,11,17,21,0
"(14,17)-(14,59)",11.79085597395897,11,20,16,18,30,1,0
"(14,36)-(14,59)",7.949863374233246,18,11,16,3,28,2,11
"(14,42)-(14,58)",0.05906085134483874,24,7,27,3,1,2,0
"(14,56)-(14,57)",30.91411590576172,4,22,1,23,21,2,0
"(17,19)-(17,33)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(17,19)-(17,45)",2.2647811099886894,3,30,6,14,2,1,0
"(17,34)-(17,35)",7.514029953803458e-08,29,1,24,3,10,4,0
