SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,20)-(3,74)",6.997949526521552e-05,17,1,26,20,13,2,0
"(3,3)-(3,74)",0.007801091123837978,11,8,22,26,24,3,26
"(3,32)-(3,74)",0.07472182041965425,3,2,9,1,26,10,0
"(3,62)-(3,74)",5.03705410714872e-09,11,1,12,24,15,9,0
"(6,9)-(6,10)",2.1875428135587072e-07,2,29,21,8,1,9,0
"(6,9)-(6,12)",0.03742167027667165,2,1,12,9,6,3,0
"(6,47)-(6,53)",2.1366956169597074e-16,1,12,2,9,21,4,0
"(6,47)-(6,62)",3.0192770505976796e-08,9,2,12,27,7,4,0
"(6,54)-(6,62)",4.1212322443584526e-07,12,1,9,2,8,4,0
"(6,55)-(6,56)",3.421192616224289,1,8,2,21,4,29,0
"(8,22)-(8,28)",2.0624807417490842e-09,2,1,29,21,8,4,0
"(8,22)-(8,52)",58.56512188911438,2,4,8,3,6,24,0
"(8,29)-(8,52)",67.03402996063232,8,2,6,1,3,23,0
"(8,30)-(8,48)",63.14532160758972,2,1,8,17,26,10,2
"(8,31)-(8,45)",4.2149088130827295e-05,1,4,17,2,10,29,0
