SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(9,13)-(12,60)",0.037810602225363255,26,3,9,8,22,23,0
"(9,16)-(12,60)",0.00010284492191203753,26,3,9,22,8,23,0
"(10,3)-(12,60)",0.0030162951588863507,11,8,23,22,3,26,0
"(12,8)-(12,60)",95.91706395149231,13,14,3,28,15,27,15
"(12,56)-(12,57)",4.9104349872288594e-12,29,1,21,2,19,12,0
"(18,3)-(39,35)",0.4624126944690943,22,3,9,8,23,11,0
"(18,12)-(38,52)",0.0591060146689415,22,11,3,26,9,13,0
"(29,16)-(35,20)",1.609130384494506e-07,15,3,13,11,22,30,0
"(30,21)-(30,48)",11.269787698984146,3,9,14,6,15,28,0
"(32,18)-(35,20)",2.4130918085575104,15,28,18,3,11,14,0
"(32,19)-(32,50)",4.653223084627456e-08,24,13,3,2,1,14,0
"(33,18)-(35,19)",1.4271775228280603e-05,24,1,3,2,14,12,0
"(39,14)-(39,35)",0.05088818725198507,27,2,3,7,14,19,0
"(39,15)-(39,18)",7.889702888404238e-11,1,29,24,21,4,17,0
"(39,19)-(39,34)",0.001493413765274454,1,12,3,2,14,15,0
"(39,20)-(39,27)",1.2485722193286957e-12,2,1,8,29,17,21,0
