SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,5)-(19,52)",32.243525981903076,21,30,3,13,11,26,0
"(16,11)-(16,74)",0.1887355581857264,26,17,3,1,2,10,0
"(16,13)-(16,74)",2.576672670784319e-05,26,3,11,1,21,9,0
"(16,17)-(16,74)",12.373756617307663,11,16,18,20,1,12,0
"(16,36)-(16,74)",80.70000410079956,11,16,28,18,1,6,11
"(16,55)-(16,73)",0.006795494118705392,24,27,1,7,3,19,0
"(17,5)-(19,52)",0.0009949610102921724,30,16,2,13,20,21,0
"(17,16)-(17,24)",11.978225409984589,4,14,7,3,5,1,0
"(17,21)-(17,23)",77.19992995262146,7,4,1,24,3,2,0
"(19,19)-(19,33)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(19,19)-(19,45)",2.2647811099886894,3,30,6,14,2,1,0
"(19,34)-(19,35)",1.9728220446157962e-08,1,4,24,10,29,3,0
"(19,36)-(19,40)",0.0029600334528367966,12,15,14,2,25,1,0
