SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(8,28)",24.327126145362854,8,23,3,9,21,26,0
"(3,19)-(7,78)",5.435817840293566e-06,26,3,17,1,13,30,0
"(7,9)-(7,78)",2.104009687900543,30,2,13,3,16,6,0
"(7,21)-(7,29)",1.1352381310190626e-13,29,1,21,2,17,10,0
"(7,21)-(7,36)",13.845856487751007,1,3,5,2,14,13,0
"(7,32)-(7,36)",9.165619313716888,2,1,4,21,10,9,0
"(7,57)-(7,63)",7.514029953803458e-08,29,1,24,3,10,4,0
"(7,57)-(7,78)",6.272222208281164e-05,2,3,1,10,21,29,0
"(7,64)-(7,78)",1.2411399744451046,1,2,3,24,12,4,0
"(7,65)-(7,70)",0.030557200079783797,1,29,7,4,2,21,0
"(8,12)-(8,28)",0.054827803978696465,2,27,7,1,3,10,0
"(8,13)-(8,19)",7.889702888404238e-11,1,29,24,21,4,17,0
"(8,20)-(8,27)",0.00034712659271463053,1,12,24,2,4,15,0
"(8,21)-(8,23)",0.001163704746431904,1,4,7,2,24,21,0
