SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,75)",0.0003191458745277487,6,20,28,8,23,1,0
"(3,54)-(3,59)",1.8273274560165476e-08,1,29,2,17,21,10,0
"(3,54)-(3,75)",5.384856462478638,13,2,3,14,7,27,14
"(3,60)-(3,75)",98.91517162322998,1,3,2,14,9,4,0
"(3,61)-(3,64)",1.9906754138290704e-18,1,2,29,21,8,17,0
"(3,65)-(3,69)",2.4391471065143833e-07,29,21,1,2,8,19,0
"(5,21)-(6,63)",0.0006452450634242268,3,9,8,26,23,2,0
"(6,3)-(6,63)",6.847516442753943e-08,23,8,28,4,3,22,0
"(6,26)-(6,29)",4.9104349872288594e-12,29,1,21,2,19,12,0
"(6,26)-(6,63)",10.710887610912323,13,27,7,2,21,19,0
"(6,30)-(6,52)",0.03059500886593014,13,19,2,27,24,29,0
"(6,31)-(6,42)",5.835939912747501e-11,29,1,21,2,8,19,0
