SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(7,9)-(8,70)",2.333292314915525e-06,30,13,2,3,11,21,0
"(7,21)-(7,57)",0.027002335991710424,3,2,1,10,17,14,0
"(7,52)-(7,57)",51.41957402229309,2,4,1,9,10,7,2
"(8,49)-(8,55)",7.514029953803458e-08,29,1,24,3,10,4,0
"(8,49)-(8,70)",6.272222208281164e-05,2,3,1,10,21,29,0
"(8,56)-(8,70)",1.2411399744451046,1,2,3,24,12,4,0
"(8,57)-(8,62)",0.030557200079783797,1,29,7,4,2,21,0
"(9,12)-(9,28)",0.054827803978696465,2,27,7,1,3,10,0
"(9,13)-(9,19)",7.889702888404238e-11,1,29,24,21,4,17,0
"(9,20)-(9,27)",0.0026040264856419526,1,12,4,18,8,20,0
"(9,21)-(9,23)",0.00023996035452000797,1,4,2,8,21,7,0
