SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(6,78)",1.1402268462745724e-06,11,30,22,6,3,20,0
"(6,7)-(6,78)",0.00405033933930099,30,26,2,21,1,13,0
"(6,13)-(6,20)",0.00770143888075836,10,1,26,4,3,17,0
"(6,15)-(6,20)",0.004240406633471139,1,10,2,26,4,17,0
"(6,19)-(6,20)",0.1270759734325111,1,2,29,7,14,4,0
"(6,24)-(6,78)",0.0005759147370554274,30,6,11,18,3,1,0
"(6,35)-(6,36)",99.99349117279053,29,1,21,2,7,10,0
"(6,40)-(6,78)",2.2971528679249786e-06,1,4,3,6,2,30,0
"(6,48)-(6,51)",99.9969482421875,1,7,4,29,21,10,1
"(6,49)-(6,50)",0.006494457193184644,1,4,2,7,9,14,0
"(6,55)-(6,69)",3.5390473902225494,1,4,10,7,29,2,0
"(6,55)-(6,78)",0.08116126409731805,6,3,1,14,30,4,0
"(6,70)-(6,71)",3.5390473902225494,1,4,10,7,29,2,0
"(6,72)-(6,76)",0.03749233728740364,29,1,3,19,24,7,0
"(6,77)-(6,78)",0.7444450631737709,1,7,29,4,2,10,0
