SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(14,3)-(14,61)",8.892586645346812e-11,23,6,8,1,3,28,0
"(14,24)-(14,26)",11.671848595142365,29,7,13,1,14,19,0
"(14,37)-(14,47)",1.8273274560165476e-08,1,29,2,17,21,10,0
"(14,37)-(14,49)",0.8964959532022476,29,2,1,25,13,3,0
"(16,12)-(28,35)",0.012908648932352662,26,3,22,9,8,23,0
"(16,15)-(28,35)",9.099920248445414e-05,26,22,11,9,3,23,0
"(17,3)-(28,35)",0.71613984182477,26,22,3,8,23,9,0
"(28,3)-(28,13)",4.957642740777146e-07,10,4,17,1,2,26,0
"(28,3)-(28,35)",0.09048415231518447,3,17,26,10,2,1,0
"(30,48)-(30,54)",4.9104349872288594e-12,29,1,21,2,19,12,0
"(30,48)-(30,77)",99.89472031593323,28,27,21,2,12,15,14
