SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,73)",0.21056770347058773,30,21,8,2,9,4,0
"(3,9)-(3,25)",8.598459544373327e-05,17,26,3,10,1,2,0
"(3,15)-(3,16)",27.252912521362305,1,2,4,10,7,21,0
"(3,15)-(3,25)",99.9005138874054,10,17,26,1,2,3,26
"(3,29)-(3,73)",6.324205603647215e-07,8,3,2,6,30,26,0
"(3,38)-(3,45)",82.84893035888672,10,3,2,5,1,4,0
"(3,49)-(3,63)",0.00015240926813930855,1,4,10,2,9,7,0
"(3,49)-(3,73)",1.6760844737291336,14,3,9,1,30,25,0
"(3,64)-(3,65)",3.7136186392672244e-05,10,1,4,26,17,2,0
"(3,66)-(3,70)",29.862740635871887,4,1,22,9,2,24,0
