SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(6,12)-(6,35)",0.44584362767636776,3,26,17,1,10,2,0
"(6,28)-(6,35)",0.3538970369845629,24,2,1,3,4,17,0
"(6,29)-(6,32)",1.013859204923584e-08,1,2,29,17,21,10,0
"(6,33)-(6,34)",0.0013359856893657707,2,1,29,21,4,10,0
"(8,29)-(11,38)",0.001641682865738403,3,9,8,26,23,22,0
"(9,19)-(9,29)",99.76110458374023,1,2,10,17,26,4,0
"(9,20)-(9,26)",1.2834051323819744e-18,2,8,1,12,6,21,0
"(9,27)-(9,28)",5.232350468696578e-11,2,12,8,1,6,9,0
"(10,8)-(10,15)",1.7667133692957603e-12,2,1,29,12,21,8,0
"(10,8)-(10,26)",99.95476603507996,8,3,2,13,4,6,0
"(10,16)-(10,26)",7.7644772827625275,2,1,12,29,19,14,0
"(10,17)-(10,23)",3.1918565013278055e-09,1,29,8,21,2,4,0
"(11,8)-(11,27)",1.3292555944843798e-08,2,1,29,10,12,4,0
"(11,8)-(11,38)",97.49479293823242,3,13,4,21,2,8,0
"(11,28)-(11,38)",0.32840550411492586,24,3,4,2,19,12,24
"(11,29)-(11,35)",1.5465684288784587e-10,2,1,8,29,14,4,0
