SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(13,5)-(16,52)",40.76277017593384,21,30,3,13,26,11,0
"(13,11)-(13,71)",0.007720085704931989,26,17,3,1,2,10,0
"(13,13)-(13,71)",1.5719822954451956e-05,26,3,1,11,17,21,0
"(13,17)-(13,71)",23.03057312965393,11,20,16,18,30,1,0
"(13,40)-(13,71)",2.5965647409975645e-05,3,4,9,6,1,30,11
"(13,46)-(13,54)",40.33520519733429,1,4,3,2,24,10,0
"(13,47)-(13,48)",0.0361589714884758,2,1,10,3,9,29,0
"(16,19)-(16,33)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(16,19)-(16,45)",2.2647811099886894,3,30,6,14,2,1,0
"(16,34)-(16,35)",1.5404943987107345e-07,4,1,10,24,3,2,0
