SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(15,5)-(23,52)",12.606756389141083,21,3,22,30,9,13,0
"(15,11)-(20,70)",16.47660583257675,26,3,11,1,9,2,0
"(15,13)-(20,70)",0.0021120134988450445,26,3,11,9,21,1,0
"(16,17)-(16,25)",5.9106342042980486e-08,10,1,17,29,24,2,0
"(16,17)-(16,27)",0.008220229210564867,2,10,1,21,26,17,0
"(16,26)-(16,27)",22.695958614349365,29,1,10,27,2,7,1
"(22,5)-(23,52)",1.3281689956784248,30,3,21,2,13,28,0
"(22,16)-(22,24)",7.514029953803458e-08,29,1,24,3,10,4,0
"(22,16)-(22,45)",68.34530234336853,3,2,13,30,10,6,0
"(22,25)-(22,45)",1.674782857298851,3,2,1,29,19,14,0
"(22,26)-(22,38)",7.889702888404238e-11,1,29,24,21,4,17,0
"(23,19)-(23,33)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(23,19)-(23,45)",2.2647811099886894,3,30,6,14,2,1,0
"(23,34)-(23,35)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(23,41)-(23,45)",4.1397564132239495e-05,29,1,7,4,19,24,0
