SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,24)-(2,78)",3.0041923746466637,8,3,23,9,4,30,0
"(2,38)-(2,39)",9.381540735375893e-05,10,2,1,4,17,26,0
"(2,38)-(2,41)",14.114932715892792,6,2,3,30,1,8,0
"(2,56)-(2,62)",6.965123144908603e-07,1,12,4,2,21,29,0
"(2,56)-(2,70)",8.744727608700487e-06,9,2,12,27,1,10,0
"(2,63)-(2,70)",0.013819398009218276,12,1,8,2,9,4,0
"(2,64)-(2,65)",3.421192616224289,1,8,2,21,4,29,0
"(2,67)-(2,69)",0.05833760369569063,12,8,1,2,20,6,0
"(5,3)-(5,62)",53.36974263191223,8,3,23,9,4,30,8
"(5,16)-(5,17)",6.191878260120021e-09,10,2,1,17,4,26,0
"(5,16)-(5,19)",0.013490475248545408,3,2,6,10,9,30,0
"(5,26)-(5,32)",0.3799272933974862,1,4,7,2,24,9,0
"(5,26)-(5,36)",0.05566708859987557,2,10,3,1,9,14,0
"(5,35)-(5,36)",0.0134552494273521,1,12,20,4,15,18,0
"(5,49)-(5,55)",6.965123144908603e-07,1,12,4,2,21,29,0
"(5,49)-(5,62)",8.744727608700487e-06,9,2,12,27,1,10,0
"(5,56)-(5,62)",0.013819398009218276,12,1,8,2,9,4,0
"(5,57)-(5,58)",3.421192616224289,1,8,2,21,4,29,0
"(5,60)-(5,61)",0.0002516163704058272,1,2,8,4,7,29,0
