SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,70)",0.0065903906943276525,20,22,8,1,11,18,0
"(3,9)-(3,10)",41.635289788246155,29,2,1,7,13,24,0
"(3,37)-(3,70)",1.273952960900715e-05,13,14,3,2,25,7,0
"(3,51)-(3,61)",1.2892161989697815e-16,29,1,21,2,12,8,0
"(3,51)-(3,63)",0.0001241992777067935,2,29,1,27,21,9,0
"(3,69)-(3,70)",9.10603148440714e-05,29,21,1,2,7,27,0
"(5,20)-(11,29)",0.03464076144155115,26,3,9,8,22,23,0
"(5,22)-(11,29)",0.0006075999863242032,26,11,9,3,22,23,0
"(6,3)-(11,29)",11.111082881689072,8,30,11,22,21,23,0
"(11,3)-(11,13)",3.4482754429632223e-07,10,1,24,17,29,2,0
"(11,3)-(11,29)",98.22777509689331,16,15,5,11,3,6,0
"(14,3)-(16,67)",0.5677283741533756,30,21,8,2,11,9,0
"(14,9)-(14,30)",4.5262819980962377e-05,26,17,10,2,3,1,0
"(14,11)-(14,30)",7.134985935408622e-05,3,2,10,17,1,26,0
"(14,15)-(14,25)",9.899021051751333e-05,2,21,1,10,4,17,0
"(14,15)-(14,30)",99.1540014743805,1,2,11,26,16,12,0
"(15,3)-(16,67)",4.275514982055029e-05,30,2,16,21,28,5,0
"(15,14)-(15,21)",1.3623475097119808,7,1,4,5,2,10,0
"(16,34)-(16,48)",0.003361631024745293,1,4,10,22,20,2,0
"(16,34)-(16,60)",10.559982806444168,14,3,15,30,18,6,0
"(16,49)-(16,50)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(16,51)-(16,55)",1.529276929795742,1,29,4,21,7,20,0
