SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(15,24)-(15,48)",5.528269397814256e-06,6,4,3,14,30,2,0
"(15,25)-(15,41)",9.119127639678482e-05,2,1,4,14,6,9,0
"(15,26)-(15,38)",7.727226147835609e-06,2,1,29,8,21,7,0
"(15,42)-(15,43)",3.4140005140395266e-12,2,1,21,9,7,4,0
"(18,14)-(18,69)",0.06719671655446291,6,3,4,23,28,14,0
"(18,32)-(18,33)",3.4140005140395266e-12,2,1,21,9,7,4,0
"(18,34)-(18,68)",99.9524474143982,4,6,23,3,1,14,6
"(18,35)-(18,38)",0.03220279177185148,1,4,2,21,7,8,0
"(18,41)-(18,67)",99.99996423721313,3,2,6,4,1,13,0
"(18,42)-(18,54)",6.622146272094662e-12,2,1,29,10,4,7,0
"(19,20)-(19,32)",2.239174401452715e-08,2,21,29,9,8,4,0
"(19,20)-(19,53)",99.61775541305542,6,30,3,19,23,22,0
"(21,7)-(21,10)",1.4996840574932335e-09,2,21,7,4,8,9,0
"(21,7)-(22,27)",99.9990701675415,6,23,3,30,4,22,6
