SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,74)",3.0041923746466637,8,3,23,9,4,30,0
"(3,24)-(3,25)",9.381540735375893e-05,10,2,1,4,17,26,0
"(3,24)-(3,27)",14.114932715892792,6,2,3,30,1,8,0
"(3,46)-(3,52)",6.965123144908603e-07,1,12,4,2,21,29,0
"(3,46)-(3,63)",8.744727608700487e-06,9,2,12,27,1,10,0
"(3,53)-(3,63)",0.013819398009218276,12,1,8,2,9,4,0
"(3,54)-(3,55)",1.1322585891093695e-05,2,8,1,6,4,12,0
"(5,22)-(5,28)",2.0624807417490842e-09,2,1,29,21,8,4,0
"(5,22)-(5,66)",60.02246141433716,8,4,2,3,6,23,0
"(5,29)-(5,66)",8.689022809267044,8,12,1,2,11,6,0
"(5,30)-(5,62)",99.93946552276611,8,2,12,1,26,21,0
"(5,42)-(5,51)",3.933851420879364,1,3,2,10,4,17,0
"(5,46)-(5,49)",0.011499005631776527,1,2,10,4,21,29,0
"(5,46)-(5,51)",16.47372841835022,2,1,30,3,6,4,0
"(5,55)-(5,61)",65.51880240440369,1,4,17,2,10,29,0
