SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,69)",0.0008026118848647457,3,23,9,8,4,30,0
"(3,13)-(3,14)",9.381540735375893e-05,10,2,1,4,17,26,0
"(3,13)-(3,16)",14.114932715892792,6,2,3,30,1,8,0
"(4,3)-(4,69)",0.0008233590051531792,6,3,30,28,18,8,0
"(4,9)-(4,12)",0.1701934728771448,15,10,4,1,12,2,0
"(4,43)-(4,49)",1.9883463764358567e-06,1,2,4,21,29,9,0
"(4,43)-(4,56)",6.694199361501063e-09,9,2,14,1,10,4,0
"(4,50)-(4,56)",0.00941437465371564,12,1,8,20,2,11,0
"(4,51)-(4,52)",3.550494511728175e-05,1,2,21,4,9,8,0
"(7,3)-(11,17)",11.531046032905579,8,23,3,9,21,26,0
"(7,10)-(10,70)",2.3958610370755196,26,11,3,9,22,8,0
"(8,5)-(10,70)",35.91938018798828,21,11,30,26,12,8,0
"(9,5)-(10,70)",14.694724977016449,11,30,18,16,20,26,0
"(9,18)-(9,28)",2.6261892169713974,10,3,2,1,17,26,0
"(9,25)-(9,26)",0.0009789333489607088,1,4,21,10,2,7,0
"(9,25)-(9,28)",94.74547505378723,22,1,24,4,20,3,0
"(10,5)-(10,70)",36.88406050205231,11,16,15,3,26,18,0
"(10,49)-(10,65)",0.0020402390873641707,12,4,2,3,24,22,0
"(10,50)-(10,57)",1.5465684288784587e-10,2,1,8,29,14,4,0
"(10,58)-(10,64)",6.121267119851836e-05,2,8,14,12,1,6,0
"(10,59)-(10,60)",8.227532362070633e-05,2,1,8,9,29,6,0
"(10,69)-(10,70)",9.286998212337494,18,1,15,16,11,20,0
"(11,3)-(11,9)",6.191866464000384e-09,10,2,1,17,4,26,0
"(11,3)-(11,17)",0.00019741319192689843,2,3,6,4,10,30,0
"(11,10)-(11,17)",22.27378785610199,1,12,2,8,9,10,0
"(11,11)-(11,13)",40.58295786380768,1,4,2,8,20,21,0
