SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(19,5)-(22,52)",42.60160028934479,21,30,3,13,26,2,0
"(19,11)-(19,31)",9.53640935108524e-06,26,17,3,10,2,1,0
"(19,17)-(19,24)",0.003073019615840167,1,10,2,7,4,21,0
"(19,18)-(19,19)",0.0004360201273811981,2,1,10,4,9,29,0
"(20,5)-(22,52)",0.0009130509170063306,30,3,13,11,16,2,0
"(20,16)-(20,18)",99.99758005142212,5,16,10,1,11,2,5
"(22,19)-(22,33)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(22,19)-(22,45)",2.2647811099886894,3,30,6,14,2,1,0
"(22,34)-(22,35)",7.514029953803458e-08,29,1,24,3,10,4,0
"(22,36)-(22,40)",0.010741243022494018,4,1,24,3,22,2,0
