SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(15,5)-(24,52)",30.910858511924744,21,30,3,13,11,26,0
"(15,11)-(21,50)",28.392517566680908,26,3,17,1,2,11,0
"(15,13)-(21,50)",0.00017406014194421005,26,3,11,9,21,1,0
"(16,7)-(21,50)",99.99493360519409,11,3,30,18,9,26,11
"(16,25)-(16,26)",6.978180259466171,2,21,10,7,29,1,0
"(17,7)-(21,50)",0.5020294804126024,18,11,20,3,1,22,0
"(18,15)-(18,16)",0.0023464175683329813,4,7,14,10,3,15,0
"(24,19)-(24,33)",1.9728256528406263e-08,1,4,24,10,29,3,0
"(24,19)-(24,45)",2.2647811099886894,3,30,6,14,2,1,0
"(24,34)-(24,35)",7.514029953803458e-08,29,1,24,3,10,4,0
