SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,17)-(4,72)",1.4096511527895927,26,9,3,11,1,8,0
"(3,3)-(4,72)",0.0036291239666752517,3,23,9,8,30,4,0
"(3,14)-(3,15)",9.381540735375893e-05,10,2,1,4,17,26,0
"(3,14)-(3,17)",14.114932715892792,6,2,3,30,1,8,0
"(3,16)-(3,17)",0.43461108580231667,15,12,16,2,11,1,0
"(4,3)-(4,72)",0.04249830381013453,3,11,6,24,8,22,0
"(4,9)-(4,13)",0.010551978630246595,16,15,12,1,9,2,0
"(4,52)-(4,58)",2.1366956169597074e-16,1,12,2,9,21,4,0
"(4,52)-(4,65)",0.00018230543901154306,9,2,12,4,3,7,0
"(4,59)-(4,65)",4.1212322443584526e-07,12,1,9,2,8,4,0
"(4,63)-(4,64)",0.05833760369569063,12,8,1,2,20,6,0
"(6,22)-(6,28)",2.0624807417490842e-09,2,1,29,21,8,4,0
"(6,22)-(6,67)",38.362544775009155,8,30,3,4,23,21,0
"(6,29)-(6,67)",95.56772708892822,12,8,2,1,11,21,0
"(6,44)-(6,55)",0.3873125882819295,2,3,17,1,10,26,0
"(6,45)-(6,46)",5.088933163754916e-08,1,16,3,5,24,10,0
"(6,49)-(6,54)",0.009620400669518858,3,1,24,4,2,10,0
"(6,50)-(6,51)",7.358305046008262e-11,1,4,2,10,26,17,0
"(6,52)-(6,53)",0.039139631553553045,1,4,2,6,10,9,0
"(6,60)-(6,66)",0.008185708429664373,1,8,16,12,15,2,0
"(6,61)-(6,62)",40.921396017074585,1,4,2,10,29,21,1
